company,year,production_t,emissions_tco2,scenario
Shanxi Jinnan Holding Group Co Ltd [100.0%],2020,3068399.7443000213,6443639.463030045,historical
Shanxi Jinnan Holding Group Co Ltd [100.0%],2021,3010907.2306839703,6322905.184436338,historical
Shanxi Jinnan Holding Group Co Ltd [100.0%],2022,2977082.3610326448,6251872.958168554,historical
Shanxi Jinnan Holding Group Co Ltd [100.0%],2023,3016730.633081194,6335134.329470508,historical
Shanxi Jinnan Holding Group Co Ltd [100.0%],2024,3049707.2380715087,6404385.199950169,historical
Shanxi Jinnan Holding Group Co Ltd [100.0%],2025,0.0,0.0,historical
Shanxi Jinnan Holding Group Co Ltd [100.0%],2026,0.0,0.0,historical
Shanxi Jinnan Holding Group Co Ltd [100.0%],2027,0.0,0.0,historical
Shanxi Jinnan Holding Group Co Ltd [100.0%],2028,0.0,0.0,historical
Shanxi Jinnan Holding Group Co Ltd [100.0%],2029,0.0,0.0,historical
Shanxi Jinnan Holding Group Co Ltd [100.0%],2030,0.0,0.0,historical
Shanxi Liheng Iron and Steel Co Ltd [100.0%],2020,0.0,0.0,historical
Shanxi Liheng Iron and Steel Co Ltd [100.0%],2021,0.0,0.0,historical
Shanxi Liheng Iron and Steel Co Ltd [100.0%],2022,0.0,0.0,historical
Shanxi Liheng Iron and Steel Co Ltd [100.0%],2023,0.0,0.0,historical
Shanxi Liheng Iron and Steel Co Ltd [100.0%],2024,0.0,0.0,historical
Shanxi Liheng Iron and Steel Co Ltd [100.0%],2025,0.0,0.0,historical
Shanxi Liheng Iron and Steel Co Ltd [100.0%],2026,0.0,0.0,historical
Shanxi Liheng Iron and Steel Co Ltd [100.0%],2027,0.0,0.0,historical
Shanxi Liheng Iron and Steel Co Ltd [100.0%],2028,0.0,0.0,historical
Shanxi Liheng Iron and Steel Co Ltd [100.0%],2029,0.0,0.0,historical
Shanxi Liheng Iron and Steel Co Ltd [100.0%],2030,0.0,0.0,historical
Shanxi State-Owned Capital Investment and Operation Co Ltd [28.7%]; Datong Qijun Trading Co Ltd [26.0%]; Tianjin Bohai Runde Steel Group Co Ltd [25.0%]; China Cinda Asset Management Co Ltd [14.8%]; Jinneng Holding Group Co Ltd [3.2%]; unknown [2.3%],2020,1598124.866822928,3356062.220328149,historical
Shanxi State-Owned Capital Investment and Operation Co Ltd [28.7%]; Datong Qijun Trading Co Ltd [26.0%]; Tianjin Bohai Runde Steel Group Co Ltd [25.0%]; China Cinda Asset Management Co Ltd [14.8%]; Jinneng Holding Group Co Ltd [3.2%]; unknown [2.3%],2021,1568180.8493145679,3293179.7835605927,historical
Shanxi State-Owned Capital Investment and Operation Co Ltd [28.7%]; Datong Qijun Trading Co Ltd [26.0%]; Tianjin Bohai Runde Steel Group Co Ltd [25.0%]; China Cinda Asset Management Co Ltd [14.8%]; Jinneng Holding Group Co Ltd [3.2%]; unknown [2.3%],2022,1550563.7297045025,3256183.832379455,historical
Shanxi State-Owned Capital Investment and Operation Co Ltd [28.7%]; Datong Qijun Trading Co Ltd [26.0%]; Tianjin Bohai Runde Steel Group Co Ltd [25.0%]; China Cinda Asset Management Co Ltd [14.8%]; Jinneng Holding Group Co Ltd [3.2%]; unknown [2.3%],2023,1571213.8713964552,3299549.1299325563,historical
Shanxi State-Owned Capital Investment and Operation Co Ltd [28.7%]; Datong Qijun Trading Co Ltd [26.0%]; Tianjin Bohai Runde Steel Group Co Ltd [25.0%]; China Cinda Asset Management Co Ltd [14.8%]; Jinneng Holding Group Co Ltd [3.2%]; unknown [2.3%],2024,1588389.1864955775,3335617.291640713,historical
Shanxi State-Owned Capital Investment and Operation Co Ltd [28.7%]; Datong Qijun Trading Co Ltd [26.0%]; Tianjin Bohai Runde Steel Group Co Ltd [25.0%]; China Cinda Asset Management Co Ltd [14.8%]; Jinneng Holding Group Co Ltd [3.2%]; unknown [2.3%],2025,0.0,0.0,historical
Shanxi State-Owned Capital Investment and Operation Co Ltd [28.7%]; Datong Qijun Trading Co Ltd [26.0%]; Tianjin Bohai Runde Steel Group Co Ltd [25.0%]; China Cinda Asset Management Co Ltd [14.8%]; Jinneng Holding Group Co Ltd [3.2%]; unknown [2.3%],2026,0.0,0.0,historical
Shanxi State-Owned Capital Investment and Operation Co Ltd [28.7%]; Datong Qijun Trading Co Ltd [26.0%]; Tianjin Bohai Runde Steel Group Co Ltd [25.0%]; China Cinda Asset Management Co Ltd [14.8%]; Jinneng Holding Group Co Ltd [3.2%]; unknown [2.3%],2027,0.0,0.0,historical
Shanxi State-Owned Capital Investment and Operation Co Ltd [28.7%]; Datong Qijun Trading Co Ltd [26.0%]; Tianjin Bohai Runde Steel Group Co Ltd [25.0%]; China Cinda Asset Management Co Ltd [14.8%]; Jinneng Holding Group Co Ltd [3.2%]; unknown [2.3%],2028,0.0,0.0,historical
Shanxi State-Owned Capital Investment and Operation Co Ltd [28.7%]; Datong Qijun Trading Co Ltd [26.0%]; Tianjin Bohai Runde Steel Group Co Ltd [25.0%]; China Cinda Asset Management Co Ltd [14.8%]; Jinneng Holding Group Co Ltd [3.2%]; unknown [2.3%],2029,0.0,0.0,historical
Shanxi State-Owned Capital Investment and Operation Co Ltd [28.7%]; Datong Qijun Trading Co Ltd [26.0%]; Tianjin Bohai Runde Steel Group Co Ltd [25.0%]; China Cinda Asset Management Co Ltd [14.8%]; Jinneng Holding Group Co Ltd [3.2%]; unknown [2.3%],2030,0.0,0.0,historical
Shanxi Taigang Stainless Steel Co Ltd [100.0%],2020,5625399.531216706,11813339.015555084,historical
Shanxi Taigang Stainless Steel Co Ltd [100.0%],2021,5519996.589587279,11591992.838133285,historical
Shanxi Taigang Stainless Steel Co Ltd [100.0%],2022,5457984.3285598485,11461767.089975683,historical
Shanxi Taigang Stainless Steel Co Ltd [100.0%],2023,5530672.827315522,11614412.937362598,historical
Shanxi Taigang Stainless Steel Co Ltd [100.0%],2024,5591129.936464433,11741372.866575308,historical
Shanxi Taigang Stainless Steel Co Ltd [100.0%],2025,0.0,0.0,historical
Shanxi Taigang Stainless Steel Co Ltd [100.0%],2026,0.0,0.0,historical
Shanxi Taigang Stainless Steel Co Ltd [100.0%],2027,0.0,0.0,historical
Shanxi Taigang Stainless Steel Co Ltd [100.0%],2028,0.0,0.0,historical
Shanxi Taigang Stainless Steel Co Ltd [100.0%],2029,0.0,0.0,historical
Shanxi Taigang Stainless Steel Co Ltd [100.0%],2030,0.0,0.0,historical
Shanxi Zhongsheng Iron and Steel Co Ltd [100.0%],2020,0.0,0.0,historical
Shanxi Zhongsheng Iron and Steel Co Ltd [100.0%],2021,0.0,0.0,historical
Shanxi Zhongsheng Iron and Steel Co Ltd [100.0%],2022,0.0,0.0,historical
Shanxi Zhongsheng Iron and Steel Co Ltd [100.0%],2023,0.0,0.0,historical
Shanxi Zhongsheng Iron and Steel Co Ltd [100.0%],2024,0.0,0.0,historical
Shanxi Zhongsheng Iron and Steel Co Ltd [100.0%],2025,0.0,0.0,historical
Shanxi Zhongsheng Iron and Steel Co Ltd [100.0%],2026,0.0,0.0,historical
Shanxi Zhongsheng Iron and Steel Co Ltd [100.0%],2027,0.0,0.0,historical
Shanxi Zhongsheng Iron and Steel Co Ltd [100.0%],2028,0.0,0.0,historical
Shanxi Zhongsheng Iron and Steel Co Ltd [100.0%],2029,0.0,0.0,historical
Shanxi Zhongsheng Iron and Steel Co Ltd [100.0%],2030,0.0,0.0,historical
Shanxi Zhongyang Iron & Steel Co Ltd [100.0%],2020,4602599.616450032,9665459.194545068,historical
Shanxi Zhongyang Iron & Steel Co Ltd [100.0%],2021,4516360.846025955,9484357.776654506,historical
Shanxi Zhongyang Iron & Steel Co Ltd [100.0%],2022,4465623.541548967,9377809.437252833,historical
Shanxi Zhongyang Iron & Steel Co Ltd [100.0%],2023,4525095.949621791,9502701.494205762,historical
Shanxi Zhongyang Iron & Steel Co Ltd [100.0%],2024,4574560.857107263,9606577.799925253,historical
Shanxi Zhongyang Iron & Steel Co Ltd [100.0%],2025,0.0,0.0,historical
Shanxi Zhongyang Iron & Steel Co Ltd [100.0%],2026,0.0,0.0,historical
Shanxi Zhongyang Iron & Steel Co Ltd [100.0%],2027,0.0,0.0,historical
Shanxi Zhongyang Iron & Steel Co Ltd [100.0%],2028,0.0,0.0,historical
Shanxi Zhongyang Iron & Steel Co Ltd [100.0%],2029,0.0,0.0,historical
Shanxi Zhongyang Iron & Steel Co Ltd [100.0%],2030,0.0,0.0,historical
Shiheng Special Steel Holding Group Co Ltd [54.7%]; Hong Kong Wing Tai Holdings [22.0%]; unknown [15.9%]; Trade Union Committee of Shiheng Special Steel Group [7.4%],2020,5945024.504581291,12484551.459620712,historical
Shiheng Special Steel Holding Group Co Ltd [54.7%]; Hong Kong Wing Tai Holdings [22.0%]; unknown [15.9%]; Trade Union Committee of Shiheng Special Steel Group [7.4%],2021,5833632.759450193,12250628.794845404,historical
Shiheng Special Steel Holding Group Co Ltd [54.7%]; Hong Kong Wing Tai Holdings [22.0%]; unknown [15.9%]; Trade Union Committee of Shiheng Special Steel Group [7.4%],2022,5768097.074500749,12113003.856451573,historical
Shiheng Special Steel Holding Group Co Ltd [54.7%]; Hong Kong Wing Tai Holdings [22.0%]; unknown [15.9%]; Trade Union Committee of Shiheng Special Steel Group [7.4%],2023,5844915.601594813,12274322.763349108,historical
Shiheng Special Steel Holding Group Co Ltd [54.7%]; Hong Kong Wing Tai Holdings [22.0%]; unknown [15.9%]; Trade Union Committee of Shiheng Special Steel Group [7.4%],2024,5908807.773763548,12408496.32490345,historical
Shiheng Special Steel Holding Group Co Ltd [54.7%]; Hong Kong Wing Tai Holdings [22.0%]; unknown [15.9%]; Trade Union Committee of Shiheng Special Steel Group [7.4%],2025,0.0,0.0,historical
Shiheng Special Steel Holding Group Co Ltd [54.7%]; Hong Kong Wing Tai Holdings [22.0%]; unknown [15.9%]; Trade Union Committee of Shiheng Special Steel Group [7.4%],2026,0.0,0.0,historical
Shiheng Special Steel Holding Group Co Ltd [54.7%]; Hong Kong Wing Tai Holdings [22.0%]; unknown [15.9%]; Trade Union Committee of Shiheng Special Steel Group [7.4%],2027,0.0,0.0,historical
Shiheng Special Steel Holding Group Co Ltd [54.7%]; Hong Kong Wing Tai Holdings [22.0%]; unknown [15.9%]; Trade Union Committee of Shiheng Special Steel Group [7.4%],2028,0.0,0.0,historical
Shiheng Special Steel Holding Group Co Ltd [54.7%]; Hong Kong Wing Tai Holdings [22.0%]; unknown [15.9%]; Trade Union Committee of Shiheng Special Steel Group [7.4%],2029,0.0,0.0,historical
Shiheng Special Steel Holding Group Co Ltd [54.7%]; Hong Kong Wing Tai Holdings [22.0%]; unknown [15.9%]; Trade Union Committee of Shiheng Special Steel Group [7.4%],2030,0.0,0.0,historical
Sichuan Jinguang Industry (Group) Co Ltd [63.9%]; unknown [29.8%]; Sichuan Shiting Ecology Agriculture Technology Co Ltd [6.2%],2020,639249.9467291711,255699.97869166845,historical
Sichuan Jinguang Industry (Group) Co Ltd [63.9%]; unknown [29.8%]; Sichuan Shiting Ecology Agriculture Technology Co Ltd [6.2%],2021,627272.3397258271,250908.93589033085,historical
Sichuan Jinguang Industry (Group) Co Ltd [63.9%]; unknown [29.8%]; Sichuan Shiting Ecology Agriculture Technology Co Ltd [6.2%],2022,620225.4918818009,248090.1967527204,historical
Sichuan Jinguang Industry (Group) Co Ltd [63.9%]; unknown [29.8%]; Sichuan Shiting Ecology Agriculture Technology Co Ltd [6.2%],2023,628485.5485585821,251394.21942343283,historical
Sichuan Jinguang Industry (Group) Co Ltd [63.9%]; unknown [29.8%]; Sichuan Shiting Ecology Agriculture Technology Co Ltd [6.2%],2024,635355.674598231,254142.2698392924,historical
Sichuan Jinguang Industry (Group) Co Ltd [63.9%]; unknown [29.8%]; Sichuan Shiting Ecology Agriculture Technology Co Ltd [6.2%],2025,0.0,0.0,historical
Sichuan Jinguang Industry (Group) Co Ltd [63.9%]; unknown [29.8%]; Sichuan Shiting Ecology Agriculture Technology Co Ltd [6.2%],2026,0.0,0.0,historical
Sichuan Jinguang Industry (Group) Co Ltd [63.9%]; unknown [29.8%]; Sichuan Shiting Ecology Agriculture Technology Co Ltd [6.2%],2027,0.0,0.0,historical
Sichuan Jinguang Industry (Group) Co Ltd [63.9%]; unknown [29.8%]; Sichuan Shiting Ecology Agriculture Technology Co Ltd [6.2%],2028,0.0,0.0,historical
Sichuan Jinguang Industry (Group) Co Ltd [63.9%]; unknown [29.8%]; Sichuan Shiting Ecology Agriculture Technology Co Ltd [6.2%],2029,0.0,0.0,historical
Sichuan Jinguang Industry (Group) Co Ltd [63.9%]; unknown [29.8%]; Sichuan Shiting Ecology Agriculture Technology Co Ltd [6.2%],2030,0.0,0.0,historical
Sichuan Shehong Chuanzhong Construction Materials Co Ltd [100.0%],2020,351587.47070104413,140634.98828041766,historical
Sichuan Shehong Chuanzhong Construction Materials Co Ltd [100.0%],2021,344999.7868492049,137999.91473968196,historical
Sichuan Shehong Chuanzhong Construction Materials Co Ltd [100.0%],2022,341124.02053499053,136449.60821399622,historical
Sichuan Shehong Chuanzhong Construction Materials Co Ltd [100.0%],2023,345667.05170722015,138266.82068288806,historical
Sichuan Shehong Chuanzhong Construction Materials Co Ltd [100.0%],2024,349445.62102902704,139778.2484116108,historical
Sichuan Shehong Chuanzhong Construction Materials Co Ltd [100.0%],2025,0.0,0.0,historical
Sichuan Shehong Chuanzhong Construction Materials Co Ltd [100.0%],2026,0.0,0.0,historical
Sichuan Shehong Chuanzhong Construction Materials Co Ltd [100.0%],2027,0.0,0.0,historical
Sichuan Shehong Chuanzhong Construction Materials Co Ltd [100.0%],2028,0.0,0.0,historical
Sichuan Shehong Chuanzhong Construction Materials Co Ltd [100.0%],2029,0.0,0.0,historical
Sichuan Shehong Chuanzhong Construction Materials Co Ltd [100.0%],2030,0.0,0.0,historical
Sichuan Shengquan Iron and Steel Group Co Ltd [100.0%],2020,958874.9200937568,383549.9680375027,historical
Sichuan Shengquan Iron and Steel Group Co Ltd [100.0%],2021,940908.5095887406,376363.4038354963,historical
Sichuan Shengquan Iron and Steel Group Co Ltd [100.0%],2022,930338.2378227015,372135.2951290806,historical
Sichuan Shengquan Iron and Steel Group Co Ltd [100.0%],2023,942728.3228378731,377091.32913514925,historical
Sichuan Shengquan Iron and Steel Group Co Ltd [100.0%],2024,953033.5118973465,381213.4047589386,historical
Sichuan Shengquan Iron and Steel Group Co Ltd [100.0%],2025,0.0,0.0,historical
Sichuan Shengquan Iron and Steel Group Co Ltd [100.0%],2026,0.0,0.0,historical
Sichuan Shengquan Iron and Steel Group Co Ltd [100.0%],2027,0.0,0.0,historical
Sichuan Shengquan Iron and Steel Group Co Ltd [100.0%],2028,0.0,0.0,historical
Sichuan Shengquan Iron and Steel Group Co Ltd [100.0%],2029,0.0,0.0,historical
Sichuan Shengquan Iron and Steel Group Co Ltd [100.0%],2030,0.0,0.0,historical
Sichuan Ya'an Anshan Iron and Steel Co Ltd [100.0%],2020,0.0,0.0,historical
Sichuan Ya'an Anshan Iron and Steel Co Ltd [100.0%],2021,520636.04197243653,208254.41678897463,historical
Sichuan Ya'an Anshan Iron and Steel Co Ltd [100.0%],2022,514787.1582618948,205914.86330475792,historical
Sichuan Ya'an Anshan Iron and Steel Co Ltd [100.0%],2023,521643.00530362315,208657.20212144929,historical
Sichuan Ya'an Anshan Iron and Steel Co Ltd [100.0%],2024,527345.2099165317,210938.0839666127,historical
Sichuan Ya'an Anshan Iron and Steel Co Ltd [100.0%],2025,0.0,0.0,historical
Sichuan Ya'an Anshan Iron and Steel Co Ltd [100.0%],2026,0.0,0.0,historical
Sichuan Ya'an Anshan Iron and Steel Co Ltd [100.0%],2027,0.0,0.0,historical
Sichuan Ya'an Anshan Iron and Steel Co Ltd [100.0%],2028,0.0,0.0,historical
Sichuan Ya'an Anshan Iron and Steel Co Ltd [100.0%],2029,0.0,0.0,historical
Sichuan Ya'an Anshan Iron and Steel Co Ltd [100.0%],2030,0.0,0.0,historical
"Sirida (Hong Kong) Group Co Ltd [42.7%]; Zhangjiagang Yongrun Investment Development Co Ltd [18.5%]; Suzhou Yongyuan Holding Co Ltd [14.5%]; Yonglian Village Stock Economic Cooperative, Nanfeng Town, Zhangjiagang City [9.3%]; unknown [4.3%]; Hengde International Co Ltd [3.4%]; Zhangjiagang Yongfeng Investment Development Co Ltd [3.2%]; Jiangsu Shagang Group Co Ltd [2.7%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [0.8%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [0.6%]",2020,10969529.085872576,23036011.08033241,historical
"Sirida (Hong Kong) Group Co Ltd [42.7%]; Zhangjiagang Yongrun Investment Development Co Ltd [18.5%]; Suzhou Yongyuan Holding Co Ltd [14.5%]; Yonglian Village Stock Economic Cooperative, Nanfeng Town, Zhangjiagang City [9.3%]; unknown [4.3%]; Hengde International Co Ltd [3.4%]; Zhangjiagang Yongfeng Investment Development Co Ltd [3.2%]; Jiangsu Shagang Group Co Ltd [2.7%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [0.8%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [0.6%]",2021,10763993.349695193,22604386.034359906,historical
"Sirida (Hong Kong) Group Co Ltd [42.7%]; Zhangjiagang Yongrun Investment Development Co Ltd [18.5%]; Suzhou Yongyuan Holding Co Ltd [14.5%]; Yonglian Village Stock Economic Cooperative, Nanfeng Town, Zhangjiagang City [9.3%]; unknown [4.3%]; Hengde International Co Ltd [3.4%]; Zhangjiagang Yongfeng Investment Development Co Ltd [3.2%]; Jiangsu Shagang Group Co Ltd [2.7%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [0.8%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [0.6%]",2022,10643069.440691704,22350445.82545258,historical
"Sirida (Hong Kong) Group Co Ltd [42.7%]; Zhangjiagang Yongrun Investment Development Co Ltd [18.5%]; Suzhou Yongyuan Holding Co Ltd [14.5%]; Yonglian Village Stock Economic Cooperative, Nanfeng Town, Zhangjiagang City [9.3%]; unknown [4.3%]; Hengde International Co Ltd [3.4%]; Zhangjiagang Yongfeng Investment Development Co Ltd [3.2%]; Jiangsu Shagang Group Co Ltd [2.7%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [0.8%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [0.6%]",2023,10784812.013265269,22648105.22785707,historical
"Sirida (Hong Kong) Group Co Ltd [42.7%]; Zhangjiagang Yongrun Investment Development Co Ltd [18.5%]; Suzhou Yongyuan Holding Co Ltd [14.5%]; Yonglian Village Stock Economic Cooperative, Nanfeng Town, Zhangjiagang City [9.3%]; unknown [4.3%]; Hengde International Co Ltd [3.4%]; Zhangjiagang Yongfeng Investment Development Co Ltd [3.2%]; Jiangsu Shagang Group Co Ltd [2.7%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [0.8%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [0.6%]",2024,10902703.376105644,22895677.089821853,historical
"Sirida (Hong Kong) Group Co Ltd [42.7%]; Zhangjiagang Yongrun Investment Development Co Ltd [18.5%]; Suzhou Yongyuan Holding Co Ltd [14.5%]; Yonglian Village Stock Economic Cooperative, Nanfeng Town, Zhangjiagang City [9.3%]; unknown [4.3%]; Hengde International Co Ltd [3.4%]; Zhangjiagang Yongfeng Investment Development Co Ltd [3.2%]; Jiangsu Shagang Group Co Ltd [2.7%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [0.8%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [0.6%]",2025,0.0,0.0,historical
"Sirida (Hong Kong) Group Co Ltd [42.7%]; Zhangjiagang Yongrun Investment Development Co Ltd [18.5%]; Suzhou Yongyuan Holding Co Ltd [14.5%]; Yonglian Village Stock Economic Cooperative, Nanfeng Town, Zhangjiagang City [9.3%]; unknown [4.3%]; Hengde International Co Ltd [3.4%]; Zhangjiagang Yongfeng Investment Development Co Ltd [3.2%]; Jiangsu Shagang Group Co Ltd [2.7%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [0.8%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [0.6%]",2026,0.0,0.0,historical
"Sirida (Hong Kong) Group Co Ltd [42.7%]; Zhangjiagang Yongrun Investment Development Co Ltd [18.5%]; Suzhou Yongyuan Holding Co Ltd [14.5%]; Yonglian Village Stock Economic Cooperative, Nanfeng Town, Zhangjiagang City [9.3%]; unknown [4.3%]; Hengde International Co Ltd [3.4%]; Zhangjiagang Yongfeng Investment Development Co Ltd [3.2%]; Jiangsu Shagang Group Co Ltd [2.7%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [0.8%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [0.6%]",2027,0.0,0.0,historical
"Sirida (Hong Kong) Group Co Ltd [42.7%]; Zhangjiagang Yongrun Investment Development Co Ltd [18.5%]; Suzhou Yongyuan Holding Co Ltd [14.5%]; Yonglian Village Stock Economic Cooperative, Nanfeng Town, Zhangjiagang City [9.3%]; unknown [4.3%]; Hengde International Co Ltd [3.4%]; Zhangjiagang Yongfeng Investment Development Co Ltd [3.2%]; Jiangsu Shagang Group Co Ltd [2.7%]; Zhangjiagang Free Trade Zone Runyuan Stainless Steel Trade Co Ltd [0.8%]; Ningbo Meishan Free Trade Port Jincheng Shazhou Equity Investment Co Ltd [0.6%]",2028,0.0,0.0,historical
